,Unnamed: 0,Tweet,casefold,Tweet_perbaikan,Tweet_filtered,Tweet_stem
696,500,"['sy', 'doa', 'greysia', 'pol', 'mimpi', 'bulutangkis', 'stiap', 'mksd']",sy doa greysia pol mimpi bulutangkis stiap mksd,"['saya', 'doa', 'greysia', 'pol', 'mimpi', 'bulutangkis', 'stiap', 'maksud']","['doa', 'greysia', 'pol', 'mimpi', 'bulutangkis', 'stiap', 'maksud']","['doa', 'greysia', 'pol', 'mimpi', 'bulutangkis', 'stiap', 'maksud']"
697,965,"['sy', 'nonton', 'bulutangkis', 'istora', 'msh', 'pakai', 'kursi', 'kayu', 'panitia', 'sedia', 'sholat', 'selasar', 'samping', 'pintu', 'masuk', 'krn', 'yg', 'sholat', 'byk', 'tenda', 'khusus', 'tutup', 'keran', 'khusus', 'utk', 'wudhu']",sy nonton bulutangkis istora msh pakai kursi kayu panitia sedia sholat selasar samping pintu masuk krn yg sholat byk tenda khusus tutup keran khusus utk wudhu,"['saya', 'nonton', 'bulutangkis', 'istora', 'masih', 'pakai', 'kursi', 'kayu', 'panitia', 'sedia', 'sholat', 'selasar', 'samping', 'pintu', 'masuk', 'karena', 'yang', 'sholat', 'banyak', 'tenda', 'khusus', 'tutup', 'keran', 'khusus', 'untuk', 'wudhu']","['nonton', 'bulutangkis', 'istora', 'masih', 'pakai', 'kursi', 'kayu', 'panitia', 'sedia', 'sholat', 'selasar', 'samping', 'pintu', 'masuk', 'sholat', 'banyak', 'tenda', 'khusus', 'tutup', 'keran', 'khusus', 'wudhu']","['nonton', 'bulutangkis', 'istora', 'masih', 'pakai', 'kursi', 'kayu', 'panitia', 'sedia', 'sholat', 'selasar', 'samping', 'pintu', 'masuk', 'sholat', 'banyak', 'tenda', 'khusus', 'tutup', 'keran', 'khusus', 'wudhu']"
698,2341,"['sy', 'stlh', 'bbrp', 'kli', 'nonton', 'bulutangkis', 'tnyata', 'menang', 'blm', 'menang', 'skrg', 'y', 'lawan', 'yg', 'jg', 'or', 'udh', 'kyk', 'hidup', 'y', 'kdg', 'uji', 'ad', 'kala', 'menang', 'n', 'ad', 'kala', 'kalah', 'klau', 'menang', 'brarti', 'sdh', 'uji', 'kli', 'y']",sy stlh bbrp kli nonton bulutangkis tnyata menang blm menang skrg y lawan yg jg or udh kyk hidup y kdg uji ad kala menang n ad kala kalah klau menang brarti sdh uji kli y,"['saya', 'setelah', 'beberapa', 'kli', 'nonton', 'bulutangkis', 'tnyata', 'menang', 'belum', 'menang', 'sekarang', 'y', 'lawan', 'yang', 'juga', 'or', 'sudah', 'kayak', 'hidup', 'y', 'kadang', 'uji', 'ada', 'kala', 'menang', 'dan', 'ada', 'kala', 'kalah', 'klau', 'menang', 'berarti', 'sudah', 'uji', 'kli', 'y']","['setelah', 'beberapa', 'kli', 'nonton', 'bulutangkis', 'tnyata', 'menang', 'belum', 'menang', 'sekarang', 'y', 'lawan', 'juga', 'or', 'sudah', 'kayak', 'hidup', 'y', 'kadang', 'uji', 'ada', 'kala', 'menang', 'ada', 'kala', 'kalah', 'klau', 'menang', 'berarti', 'sudah', 'uji', 'kli', 'y']","['telah', 'beberapa', 'kli', 'nonton', 'bulutangkis', 'tnyata', 'menang', 'belum', 'menang', 'sekarang', 'y', 'lawan', 'juga', 'or', 'sudah', 'kayak', 'hidup', 'y', 'kadang', 'uji', 'ada', 'kala', 'menang', 'ada', 'kala', 'kalah', 'klau', 'menang', 'arti', 'sudah', 'uji', 'kli', 'y']"
699,893,"['sya', 'faham', 'bola', 'knpa', 'nyangkut', 'kadang', 'bulutangkis', 'yg', 'nyangkut', 'kesana']",sya faham bola knpa nyangkut kadang bulutangkis yg nyangkut kesana,"['saya', 'faham', 'bola', 'knpa', 'nyangkut', 'kadang', 'bulutangkis', 'yang', 'nyangkut', 'kesana']","['faham', 'bola', 'knpa', 'nyangkut', 'kadang', 'bulutangkis', 'nyangkut', 'kesana']","['faham', 'bola', 'knpa', 'nyangkut', 'kadang', 'bulutangkis', 'nyangkut', 'kesana']"
700,88,"['syukur', 'ngikutin', 'jalan', 'greys', 'dedikasi', 'juang', 'indonesia', 'ga', 'putus', 'idola', 'sayang', 'liliyana', 'kohen', 'destinasi', 'akhir', 'dunia', 'bulutangkis', 'terimakasihgreysiapolii']",syukur ngikutin jalan greys dedikasi juang indonesia ga putus idola sayang liliyana kohen destinasi akhir dunia bulutangkis terimakasihgreysiapolii,"['syukur', 'ngikutin', 'jalan', 'greys', 'dedikasi', 'juang', 'indonesia', 'tidak', 'putus', 'idola', 'sayang', 'liliyana', 'kohen', 'destinasi', 'akhir', 'dunia', 'bulutangkis', 'terimakasihgreysiapolii']","['syukur', 'ngikutin', 'jalan', 'greys', 'dedikasi', 'juang', 'indonesia', 'tidak', 'putus', 'idola', 'sayang', 'liliyana', 'kohen', 'destinasi', 'dunia', 'bulutangkis', 'terimakasihgreysiapolii']","['syukur', 'ngikutin', 'jalan', 'greys', 'dedikasi', 'juang', 'indonesia', 'tidak', 'putus', 'idola', 'sayang', 'liliyana', 'kohen', 'destinasi', 'dunia', 'bulutangkis', 'terimakasihgreysiapolii']"
701,189,"['tahan', 'bas', 'dunia', 'bulutangkis', 'bikin', 'asem', 'asin', 'manis', 'pahit', 'hidup', 'udah', 'makan', 'hari', 'ka', 'ge', 'terima', 'kasih', 'kali', 'lipat', 'balas', 'jasa', 'korban', 'ka', 'ge', 'happy', 'retirement', 'ka', 'geee']",tahan bas dunia bulutangkis bikin asem asin manis pahit hidup udah makan hari ka ge terima kasih kali lipat balas jasa korban ka ge happy retirement ka geee,"['tahan', 'bas', 'dunia', 'bulutangkis', 'membuat', 'asem', 'asin', 'manis', 'pahit', 'hidup', 'sudah', 'makan', 'hari', 'ka', 'ge', 'terima', 'kasih', 'kali', 'lipat', 'balas', 'jasa', 'korban', 'ka', 'ge', 'happy', 'retirement', 'ka', 'geee']","['tahan', 'bas', 'dunia', 'bulutangkis', 'membuat', 'asem', 'asin', 'manis', 'pahit', 'hidup', 'sudah', 'makan', 'hari', 'ka', 'ge', 'terima', 'kasih', 'kali', 'lipat', 'balas', 'jasa', 'korban', 'ka', 'ge', 'happy', 'retirement', 'ka', 'geee']","['tahan', 'bas', 'dunia', 'bulutangkis', 'buat', 'asem', 'asin', 'manis', 'pahit', 'hidup', 'sudah', 'makan', 'hari', 'ka', 'ge', 'terima', 'kasih', 'kali', 'lipat', 'balas', 'jasa', 'korban', 'ka', 'ge', 'happy', 'retirement', 'ka', 'geee']"
702,877,"['tanding', 'bulutangkis', 'mah', 'ngadu', 'ea', 'ea']",tanding bulutangkis mah ngadu ea ea,"['tanding', 'bulutangkis', 'mah', 'ngadu', 'ea', 'ea']","['tanding', 'bulutangkis', 'mah', 'ngadu', 'ea', 'ea']","['tanding', 'bulutangkis', 'mah', 'ngadu', 'ea', 'ea']"
703,619,"['tanding', 'yg', 'seru', 'semalem', 'lihat', 'semangat', 'atlit', 'bulutangkis', 'menang', 'kalah', 'udah', 'juang']",tanding yg seru semalem lihat semangat atlit bulutangkis menang kalah udah juang,"['tanding', 'yang', 'seru', 'semalem', 'lihat', 'semangat', 'atlit', 'bulutangkis', 'menang', 'kalah', 'sudah', 'juang']","['tanding', 'seru', 'semalem', 'lihat', 'semangat', 'atlit', 'bulutangkis', 'menang', 'kalah', 'sudah', 'juang']","['tanding', 'seru', 'semalem', 'lihat', 'semangat', 'atlit', 'bulutangkis', 'menang', 'kalah', 'sudah', 'juang']"
704,900,"['tantang', 'menang', 'lawan', 'peringkat', 'bwf', 'wujud', 'nyata', 'cipta', 'ginting', 'tonton', 'video', 'pilih', 'klik']",tantang menang lawan peringkat bwf wujud nyata cipta ginting tonton video pilih klik,"['tantang', 'menang', 'lawan', 'peringkat', 'bwf', 'wujud', 'nyata', 'cipta', 'ginting', 'tonton', 'video', 'pilih', 'klik']","['tantang', 'menang', 'lawan', 'peringkat', 'bwf', 'wujud', 'nyata', 'cipta', 'ginting', 'tonton', 'video', 'pilih', 'klik']","['tantang', 'menang', 'lawan', 'peringkat', 'bwf', 'wujud', 'nyata', 'cipta', 'ginting', 'tonton', 'video', 'pilih', 'klik']"
705,653,"['tembus', 'final', 'indonesia', 'masters', 'ganda', 'china', 'liang', 'weikeng', 'wang', 'chang', 'putus', 'menang', 'untun', 'marcus', 'kevin', 'istora', 'senayan', 'lengkapcepatberitanya', 'olahraga', 'sport', 'bulutangkis', 'netting', 'badminton']",tembus final indonesia masters ganda china liang weikeng wang chang putus menang untun marcus kevin istora senayan lengkapcepatberitanya olahraga sport bulutangkis netting badminton,"['tembus', 'final', 'indonesia', 'masters', 'ganda', 'china', 'liang', 'weikeng', 'wang', 'chang', 'putus', 'menang', 'untun', 'marcus', 'kevin', 'istora', 'senayan', 'lengkapcepatberitanya', 'olahraga', 'sport', 'bulutangkis', 'netting', 'badminton']","['tembus', 'final', 'indonesia', 'masters', 'ganda', 'china', 'liang', 'weikeng', 'wang', 'chang', 'putus', 'menang', 'untun', 'marcus', 'kevin', 'istora', 'senayan', 'lengkapcepatberitanya', 'olahraga', 'sport', 'bulutangkis', 'netting', 'badminton']","['tembus', 'final', 'indonesia', 'masters', 'ganda', 'china', 'liang', 'weikeng', 'wang', 'chang', 'putus', 'menang', 'untun', 'marcus', 'kevin', 'istora', 'senayan', 'lengkapcepatberitanya', 'olahraga', 'sport', 'bulutangkis', 'netting', 'badminton']"
706,2230,"['temen', 'gue', 'udah', 'pda', 'gendong', 'anak', 'nikah', 'honeymoon', 'gue', 'rumah', 'momong', 'kucing', 'nangisin', 'bulutangkis', 'muluu']",temen gue udah pda gendong anak nikah honeymoon gue rumah momong kucing nangisin bulutangkis muluu,"['teman', 'saya', 'sudah', 'pda', 'gendong', 'anak', 'nikah', 'honeymoon', 'saya', 'rumah', 'momong', 'kucing', 'nangisin', 'bulutangkis', 'muluu']","['teman', 'sudah', 'pda', 'gendong', 'anak', 'nikah', 'honeymoon', 'rumah', 'momong', 'kucing', 'nangisin', 'bulutangkis', 'muluu']","['teman', 'sudah', 'pda', 'gendong', 'anak', 'nikah', 'honeymoon', 'rumah', 'momong', 'kucing', 'nangisin', 'bulutangkis', 'muluu']"
707,959,"['tempat', 'bulutangkis', 'dah', 'nyapa']",tempat bulutangkis dah nyapa,"['tempat', 'bulutangkis', 'sudah', 'nyapa']","['tempat', 'bulutangkis', 'sudah', 'nyapa']","['tempat', 'bulutangkis', 'sudah', 'nyapa']"
708,1852,"['temu', 'ginting', 'hasil', 'gulung', 'lii', 'zee', 'jia', 'menang', 'kali', 'kalah', 'indonesiamaster', 'ginting', 'jamtayangginting', 'siaranlangsungginting', 'badminton', 'bulutangkis']",temu ginting hasil gulung lii zee jia menang kali kalah indonesiamaster ginting jamtayangginting siaranlangsungginting badminton bulutangkis,"['temu', 'ginting', 'hasil', 'gulung', 'lii', 'zee', 'jia', 'menang', 'kali', 'kalah', 'indonesiamaster', 'ginting', 'jamtayangginting', 'siaranlangsungginting', 'badminton', 'bulutangkis']","['temu', 'ginting', 'hasil', 'gulung', 'lii', 'zee', 'jia', 'menang', 'kali', 'kalah', 'indonesiamaster', 'ginting', 'jamtayangginting', 'siaranlangsungginting', 'badminton', 'bulutangkis']","['temu', 'ginting', 'hasil', 'gulung', 'lii', 'zee', 'jia', 'menang', 'kali', 'kalah', 'indonesiamaster', 'ginting', 'jamtayangginting', 'siaranlangsungginting', 'badminton', 'bulutangkis']"
709,2284,"['tenis', 'meja', 'sampe', 'dualisme', 'urus', 'level', 'pon', 'ga', 'tanding', 'klo', 'bulutangkis', 'lbh', 'sponsor', 'uang', 'hadiah', 'yg', 'terima', 'main']",tenis meja sampe dualisme urus level pon ga tanding klo bulutangkis lbh sponsor uang hadiah yg terima main,"['tenis', 'meja', 'sampai', 'dualisme', 'urus', 'level', 'pon', 'tidak', 'tanding', 'kalau', 'bulutangkis', 'lebih', 'sponsor', 'uang', 'hadiah', 'yang', 'terima', 'main']","['tenis', 'meja', 'sampai', 'dualisme', 'urus', 'level', 'pon', 'tidak', 'tanding', 'bulutangkis', 'lebih', 'sponsor', 'uang', 'hadiah', 'terima', 'main']","['tenis', 'meja', 'sampai', 'dualisme', 'urus', 'level', 'pon', 'tidak', 'tanding', 'bulutangkis', 'lebih', 'sponsor', 'uang', 'hadiah', 'terima', 'main']"
710,870,"['tennis', 'bulutangkis', 'emg', 'beda', 'culture', 'tennis', 'gede', 'eropa', 'amrik', 'lu', 'nonton', 'super', 'series', 'macem', 'all', 'england', 'tau', 'kalai', 'sana', 'sepi', 'rame', 'abis', 'poin', 'aja', 'series', 'yg', 'main', 'asia', 'trutama', 'istora', 'ya', 'berisik']",tennis bulutangkis emg beda culture tennis gede eropa amrik lu nonton super series macem all england tau kalai sana sepi rame abis poin aja series yg main asia trutama istora ya berisik,"['tennis', 'bulutangkis', 'memang', 'beda', 'culture', 'tennis', 'besar', 'eropa', 'amrik', 'kamu', 'nonton', 'super', 'series', 'seperti', 'all', 'england', 'tau', 'kalai', 'sana', 'sepi', 'ramai', 'setelah', 'poin', 'saja', 'series', 'yang', 'main', 'asia', 'trutama', 'istora', 'ya', 'berisik']","['tennis', 'bulutangkis', 'memang', 'beda', 'culture', 'tennis', 'besar', 'eropa', 'amrik', 'nonton', 'super', 'series', 'seperti', 'all', 'england', 'tau', 'kalai', 'sana', 'sepi', 'ramai', 'setelah', 'poin', 'saja', 'series', 'main', 'asia', 'trutama', 'istora', 'ya', 'berisik']","['tennis', 'bulutangkis', 'memang', 'beda', 'culture', 'tennis', 'besar', 'eropa', 'amrik', 'nonton', 'super', 'series', 'seperti', 'all', 'england', 'tau', 'kalai', 'sana', 'sepi', 'ramai', 'telah', 'poin', 'saja', 'series', 'main', 'asia', 'trutama', 'istora', 'ya', 'berisik']"
711,264,"['terima', 'kasih', 'dedikasi', 'bidang', 'bulutangkis', 'kak', 'ge', 'gak', 'lupa', 'happy', 'retirement', 'moga', 'sehat', 'terimakasihgreysiapolii']",terima kasih dedikasi bidang bulutangkis kak ge gak lupa happy retirement moga sehat terimakasihgreysiapolii,"['terima', 'kasih', 'dedikasi', 'bidang', 'bulutangkis', 'kak', 'ge', 'tidak', 'lupa', 'happy', 'retirement', 'semoga', 'sehat', 'terimakasihgreysiapolii']","['terima', 'kasih', 'dedikasi', 'bidang', 'bulutangkis', 'kak', 'ge', 'tidak', 'lupa', 'happy', 'retirement', 'semoga', 'sehat', 'terimakasihgreysiapolii']","['terima', 'kasih', 'dedikasi', 'bidang', 'bulutangkis', 'kak', 'ge', 'tidak', 'lupa', 'happy', 'retirement', 'moga', 'sehat', 'terimakasihgreysiapolii']"
712,228,"['terima', 'kasih', 'greysia', 'polii', 'dedikasi', 'bulutangkis', 'indonesia', 'happy', 'retirement', 'kak', 'gel']",terima kasih greysia polii dedikasi bulutangkis indonesia happy retirement kak gel,"['terima', 'kasih', 'greysia', 'polii', 'dedikasi', 'bulutangkis', 'indonesia', 'happy', 'retirement', 'kak', 'gel']","['terima', 'kasih', 'greysia', 'polii', 'dedikasi', 'bulutangkis', 'indonesia', 'happy', 'retirement', 'kak', 'gel']","['terima', 'kasih', 'greysia', 'polii', 'dedikasi', 'bulutangkis', 'indonesia', 'happy', 'retirement', 'kak', 'gel']"
713,313,"['terima', 'kasih', 'greysia', 'polii', 'juang', 'semangat', 'prestasi', 'dedikasi', 'cinta', 'bulutangkis', 'indonesia', 'selamat', 'rumah', 'kak', 'moga', 'cita', 'tunda', 'wujud', 'legenda', 'bulutangkis', 'indonesia', 'pahlawan', 'terimakasihgreysiapolii']",terima kasih greysia polii juang semangat prestasi dedikasi cinta bulutangkis indonesia selamat rumah kak moga cita tunda wujud legenda bulutangkis indonesia pahlawan terimakasihgreysiapolii,"['terima', 'kasih', 'greysia', 'polii', 'juang', 'semangat', 'prestasi', 'dedikasi', 'cinta', 'bulutangkis', 'indonesia', 'selamat', 'rumah', 'kak', 'semoga', 'cita', 'tunda', 'wujud', 'legenda', 'bulutangkis', 'indonesia', 'pahlawan', 'terimakasihgreysiapolii']","['terima', 'kasih', 'greysia', 'polii', 'juang', 'semangat', 'prestasi', 'dedikasi', 'cinta', 'bulutangkis', 'indonesia', 'selamat', 'rumah', 'kak', 'semoga', 'cita', 'tunda', 'wujud', 'legenda', 'bulutangkis', 'indonesia', 'pahlawan', 'terimakasihgreysiapolii']","['terima', 'kasih', 'greysia', 'polii', 'juang', 'semangat', 'prestasi', 'dedikasi', 'cinta', 'bulutangkis', 'indonesia', 'selamat', 'rumah', 'kak', 'moga', 'cita', 'tunda', 'wujud', 'legenda', 'bulutangkis', 'indonesia', 'pahlawan', 'terimakasihgreysiapolii']"
714,546,"['terima', 'kasih', 'ka', 'ge', 'utk', 'prestasi', 'nya', 'bangga', 'banget', 'cinta', 'bulutangkis', 'living', 'legend', 'happy', 'retirement', 'ka', 'ge', 'thankyougreysiapolii']",terima kasih ka ge utk prestasi nya bangga banget cinta bulutangkis living legend happy retirement ka ge thankyougreysiapolii,"['terima', 'kasih', 'ka', 'ge', 'untuk', 'prestasi', 'nya', 'bangga', 'banget', 'cinta', 'bulutangkis', 'living', 'legend', 'happy', 'retirement', 'ka', 'ge', 'thankyougreysiapolii']","['terima', 'kasih', 'ka', 'ge', 'prestasi', 'bangga', 'banget', 'cinta', 'bulutangkis', 'living', 'legend', 'happy', 'retirement', 'ka', 'ge', 'thankyougreysiapolii']","['terima', 'kasih', 'ka', 'ge', 'prestasi', 'bangga', 'banget', 'cinta', 'bulutangkis', 'living', 'legend', 'happy', 'retirement', 'ka', 'ge', 'thankyougreysiapolii']"
715,274,"['terima', 'kasih', 'kak', 'dedikasi', 'bulutangkis', 'indonesia', 'we', 'so', 'proud', 'of', 'you', 'terimakasihgreysiapolii']",terima kasih kak dedikasi bulutangkis indonesia we so proud of you terimakasihgreysiapolii,"['terima', 'kasih', 'kak', 'dedikasi', 'bulutangkis', 'indonesia', 'we', 'so', 'proud', 'of', 'you', 'terimakasihgreysiapolii']","['terima', 'kasih', 'kak', 'dedikasi', 'bulutangkis', 'indonesia', 'we', 'so', 'proud', 'of', 'you', 'terimakasihgreysiapolii']","['terima', 'kasih', 'kak', 'dedikasi', 'bulutangkis', 'indonesia', 'we', 'so', 'proud', 'of', 'you', 'terimakasihgreysiapolii']"
716,126,"['terima', 'kasih', 'kak', 'dedikasi', 'bulutangkis', 'indonesia', 'we', 'so', 'proud', 'of', 'you', 'terimakasihgreysiapolii', 'ht']",terima kasih kak dedikasi bulutangkis indonesia we so proud of you terimakasihgreysiapolii ht,"['terima', 'kasih', 'kak', 'dedikasi', 'bulutangkis', 'indonesia', 'we', 'so', 'proud', 'of', 'you', 'terimakasihgreysiapolii', 'ht']","['terima', 'kasih', 'kak', 'dedikasi', 'bulutangkis', 'indonesia', 'we', 'so', 'proud', 'of', 'you', 'terimakasihgreysiapolii', 'ht']","['terima', 'kasih', 'kak', 'dedikasi', 'bulutangkis', 'indonesia', 'we', 'so', 'proud', 'of', 'you', 'terimakasihgreysiapolii', 'ht']"
717,8,"['terima', 'kasih', 'kak', 'ge', 'kerja', 'keras', 'berkarir', 'dunia', 'bulutangkis', 'lewat', 'pahit', 'mani']",terima kasih kak ge kerja keras berkarir dunia bulutangkis lewat pahit mani,"['terima', 'kasih', 'kak', 'ge', 'kerja', 'keras', 'berkarir', 'dunia', 'bulutangkis', 'lewat', 'pahit', 'mani']","['terima', 'kasih', 'kak', 'ge', 'kerja', 'keras', 'berkarir', 'dunia', 'bulutangkis', 'lewat', 'pahit', 'mani']","['terima', 'kasih', 'kak', 'ge', 'kerja', 'keras', 'berkarir', 'dunia', 'bulutangkis', 'lewat', 'pahit', 'mani']"
718,300,"['terima', 'kasih', 'kak', 'ge', 'kerja', 'keras', 'berkarir', 'dunia', 'bulutangkis', 'lewat', 'pahit', 'manis', 'turun', 'jadi', 'motivasi', 'baik', 'juang', 'lupa', 'lanjut', 'terimakasihgreysiapolii']",terima kasih kak ge kerja keras berkarir dunia bulutangkis lewat pahit manis turun jadi motivasi baik juang lupa lanjut terimakasihgreysiapolii,"['terima', 'kasih', 'kak', 'ge', 'kerja', 'keras', 'berkarir', 'dunia', 'bulutangkis', 'lewat', 'pahit', 'manis', 'turun', 'jadi', 'motivasi', 'baik', 'juang', 'lupa', 'lanjut', 'terimakasihgreysiapolii']","['terima', 'kasih', 'kak', 'ge', 'kerja', 'keras', 'berkarir', 'dunia', 'bulutangkis', 'lewat', 'pahit', 'manis', 'turun', 'motivasi', 'baik', 'juang', 'lupa', 'lanjut', 'terimakasihgreysiapolii']","['terima', 'kasih', 'kak', 'ge', 'kerja', 'keras', 'berkarir', 'dunia', 'bulutangkis', 'lewat', 'pahit', 'manis', 'turun', 'motivasi', 'baik', 'juang', 'lupa', 'lanjut', 'terimakasihgreysiapolii']"
719,220,"['terima', 'kasih', 'kak', 'greys', 'dedikasi', 'dunia', 'bulutangkis', 'moga', 'sukses', 'terimakasihgreysiapolli']",terima kasih kak greys dedikasi dunia bulutangkis moga sukses terimakasihgreysiapolli,"['terima', 'kasih', 'kak', 'greys', 'dedikasi', 'dunia', 'bulutangkis', 'semoga', 'sukses', 'terimakasihgreysiapolli']","['terima', 'kasih', 'kak', 'greys', 'dedikasi', 'dunia', 'bulutangkis', 'semoga', 'sukses', 'terimakasihgreysiapolli']","['terima', 'kasih', 'kak', 'greys', 'dedikasi', 'dunia', 'bulutangkis', 'moga', 'sukses', 'terimakasihgreysiapolli']"
720,343,"['terima', 'kasih', 'positif', 'terima', 'kasih', 'kenang', 'manis', 'terima', 'kasih', 'prestasi', 'terima', 'kasih', 'dedikasi', 'dunia', 'bulutangkis', 'indonesia', 'dunia', 'thankyougreysiapolii']",terima kasih positif terima kasih kenang manis terima kasih prestasi terima kasih dedikasi dunia bulutangkis indonesia dunia thankyougreysiapolii,"['terima', 'kasih', 'positif', 'terima', 'kasih', 'kenang', 'manis', 'terima', 'kasih', 'prestasi', 'terima', 'kasih', 'dedikasi', 'dunia', 'bulutangkis', 'indonesia', 'dunia', 'thankyougreysiapolii']","['terima', 'kasih', 'positif', 'terima', 'kasih', 'kenang', 'manis', 'terima', 'kasih', 'prestasi', 'terima', 'kasih', 'dedikasi', 'dunia', 'bulutangkis', 'indonesia', 'dunia', 'thankyougreysiapolii']","['terima', 'kasih', 'positif', 'terima', 'kasih', 'kenang', 'manis', 'terima', 'kasih', 'prestasi', 'terima', 'kasih', 'dedikasi', 'dunia', 'bulutangkis', 'indonesia', 'dunia', 'thankyougreysiapolii']"
721,121,"['terimakasih', 'bejuang', 'thn', 'selamat', 'gantung', 'raket', 'legenda', 'bulutangkis']",terimakasih bejuang thn selamat gantung raket legenda bulutangkis,"['terimakasih', 'bejuang', 'tahun', 'selamat', 'gantung', 'raket', 'legenda', 'bulutangkis']","['terimakasih', 'bejuang', 'tahun', 'selamat', 'gantung', 'raket', 'legenda', 'bulutangkis']","['terimakasih', 'bejuang', 'tahun', 'selamat', 'gantung', 'raket', 'legenda', 'bulutangkis']"
722,68,"['terimakasih', 'dedikasi', 'bulutangkis', 'indonesia', 'happy', 'retirement', 'greysiapoliitestimonialday', 'terimakasihgreysiapolii', 'thankyougreysiapolii']",terimakasih dedikasi bulutangkis indonesia happy retirement greysiapoliitestimonialday terimakasihgreysiapolii thankyougreysiapolii,"['terimakasih', 'dedikasi', 'bulutangkis', 'indonesia', 'happy', 'retirement', 'greysiapoliitestimonialday', 'terimakasihgreysiapolii', 'thankyougreysiapolii']","['terimakasih', 'dedikasi', 'bulutangkis', 'indonesia', 'happy', 'retirement', 'greysiapoliitestimonialday', 'terimakasihgreysiapolii', 'thankyougreysiapolii']","['terimakasih', 'dedikasi', 'bulutangkis', 'indonesia', 'happy', 'retirement', 'greysiapoliitestimonialday', 'terimakasihgreysiapolii', 'thankyougreysiapolii']"
